,URL,Creation Time,Title,Content
0,https://www.opendiary.com/m/sadmeatcart/hey-hows-it-goin-2-781440/,2000-08-06,Hey….hows it goin,"
Ok…..Blah….
I dont feel much like writing anything right now……but…hey…somethin to do….
Ok…for future reference…..i do not use grammar…grammar is baaaaad
i shorten and condence words to my will…..deal with it….
Ok…..
again
blah
Ill go..maybe ill have somethin to say later
"
1,https://www.opendiary.com/m/sadmeatcart/la-la-la-62-781441/,2000-08-07,La La LA,"
Well, here i sit…listening to Metallica….and….having a headache.  Wait…now Im listening to Meatloaf…..heh…
Do you find (…..) annoying?  I do those too often…I know…Im sorry…Let me know..Ill stop….I swear….yeah…
Maybe…one day when i write in here….ill have somethin to say….maybe
"
2,https://www.opendiary.com/m/sadmeatcart/excuse-me-while-i-tend-to-how-i-feel-781442/,2000-08-23,excuse me while i tend to how I feel,"
Ok…Im really sad right now…and..I dont know why.  Actually…I do…Im lonely
I mean…all my friends are online..all of em…My RL friends and I have grown apart.
I have no social Life…and..No love life
For two years…I spent almost everyday of my life with the same girl….Its really hard to be alone now
I wasnt even really happy with her anyways….but….damn….its hard…I have a “thing” for sooo many people….but..I lack any sort of fortitude to act on it….
I would like to try an online relationship…but…hell…who am I gonna try it on…All my friends of the female persuasion online are hooked up with someone…or..lust after someone thats not me…
Im like…their straight gay man….the one they confide in….
I mean..Im happy to be there for em…but..sometimes…I wish it was another role….oh well
Ill shut up now
"
3,https://www.opendiary.com/m/sadmeatcart/be-careful-of-what-you-wish-for-2-781443/,2000-09-17,Be careful of what you wish for,"
Well, I swore to myself that i would not write in here..till i had something happy to say…unfortunetly..I thought I did….but..after further consideration…i believe it’s not.
You see….i went out with this girl i really really really like last week…and…even though the movie sucked…the date was great….we spent the entire night talking…and…holding hands….and..we had a wonderful goodnight kiss.
Ok…now…I have been in a dreamy state of mind ever since. But…something has been nagging at me….
The fact that i am moving to Tenn.
I havent told her….because..its not for sure yet…but….im scared…that..if we have a relationship goin when the time comes…it wont survive…but…I dont think i couldnt..not act on my feelings….damn..i like her…alot…..shit….i feel all my happiness is on borrowed time…i dunno know what to do.
"
4,https://www.opendiary.com/m/sadmeatcart/im-not-sick-but-im-not-well-2-781444/,2000-09-20,"Im not sick, but Im not well","
*god damn…parents suck*
Ok..carry on
I have kissed 4 girls in my life. The first was in kindergarten…i think her name was Jessica…..but…maybe she shouldnt count?
The second was when I was 17..and continued until i was 19…The third occured within that time, when my g/f told me to kiss her(we were all drunk)
The last was just a week or so ago….I had a wonderful date…
I just got off the phone with her….saying she can’t handle a b/f right now.  Im not upset at all, even though…I am positive it was something with me…not her…maybe i called too much..or…not enough…
i dont know.
But, I am glad that i experienced it.  My last relationship was two years…and…i was a spinelss buffon who got pushed around in it.  Maybe i was scared, and..thats why this one didnt work…iunno…Im not gonna worry about it, I still like her…and…i would gladly be her friend.
Hey…kinda makes me feel better bout TN?
oh well….
my sinuses are killing me…slowly, and..now I have Bjork in my head.
She said she’ll call back.
We were s’posed to do a double date thing tomorrow, i think we are still gonna go.
la la la
(shut up J)


"
5,https://www.opendiary.com/m/sadmeatcart/whoa-hey-dont-touch-me-781445/,2000-09-24,whoa….hey…dont touch me,"
What to write…what to write….
I am so bored…I wish i had school to go to, friends to hang out with, girlfriend to cuddle with…anything…
I have my puppy, but she’s sleeping….
I have my music, but…only i can enjoy it.
I have the computer, that is hollow and empty
I have me, but I am hollow and empty
I have nothing…nothing….NOTHING if i dont have you
heh…sorry
*damns whitney*
I am kinda in a good mood…but…it is a thin veil over a very awful mood.
People in chat sometimes really piss me off.
They are so easily offended……they dont realize how easily things can be taken badly…and even so…..christ…it’s childish…”he called me fat……nyah nyah”
Jesus….
ok
new rant
I am so sick of being home…i want to just..run away…and…..blah…..comeon…i am a 19 year old….dependent on his parents…blah…fuck…im tired of ranting…ill go bitch to myself


"
6,https://www.opendiary.com/m/sadmeatcart/cute-12-781446/,2000-09-26,Cute,"
I am not cute
"
7,https://www.opendiary.com/m/sadmeatcart/bachelors-grove-781447/,2000-09-29,Bachelor’s Grove,"
It is official..I am obsessed.
Every year…around this time…I get into my “spooky”phase…
When…I want to go out..and..scare the shit outta me….
But…I am a closet paranormal investigator wannabe…I have always wanted to do some investigative shit …but…i never have.
Not any more…this year..I am….and…i may be stupid…but…the place I am gonna go…is…rated…as….one of the 25 scariest places in the world, one of the top ten most haunted places in the states, the most haunted cemertery in the world….and…The most haunted place in Illinois.  Bachelor’s Grove.
Which..is..conviently located…15 minutes from my present location.
If want some info bout it….type “Bachelor’s Grove” in any search engine…and..you should get..about…..50 or so…good excerpts about it.
Ok..my plan…
first…i need people to join me
Yes..I admit…I am scared to go in there alone….Anyone would be…especially at night…..i should be ok in the day…..
Well….i think…..tuesday or wedsnday..I sneak(i have to…police dont like ppl in there) in there during the day…and..stake it out…make..a lil mental map of everything in there…maybe take some pics…and…see what i can find..and see*it is said that it is impossilbe to use a complete roll of film in there…and…not capture somethin…*
THen…I will gather my team*heh…it sounds good* and sneak in some night…someone will have to drop us off..there is no place to park..and…the police patrol regulary….I havent been in there….like i said….But…the stories I have heard…and..the pictures i have seen….There is no way….anyone can be prepared for how it is at night…
Ok….there is the blocked road……from the street….you walk in…..the sounds from the street slowly dissappate as you walk deeper into the woods….soon…you are alone in the darkness….you turn on your flashlight….and…the road seems to go on forever….as…you proceed deeper…an mist forms quickly…and…a sudden chill shivers up you…anyone…skeptic or not…can tell this place…is wrong…about a quarter mile in….you see a chainlink fence….eiter open..or locked…no matter…there is a huge hole in the gate….you slip in…you see a small….dinky cemartety* i know..i know..i cant spell*..only bout an acre in area….Bachelor’s Grove lacks grandeur….it shows signs of constant delapidation…the fence goes all away around the acre…woods surronding it on opposite sides….a small pond across from you…there is a large hole in the fence by the pond too.
This is bachelor’s grove.
There are several stories of…a vanishing house…*which..my sister has seen….she went there..and..saw a house….only to find out later…there is..and never was a house there* A weeping mother…..a farmer and his horse who drowned in the pond…a two headed monster/man….and…countless urban legends have originated there….from the Hook…to…the dead boyfriend….*i know…there are no truth to those urban legends….but…..BG…was a great place for people to set it*
I dont believe any of those stories….but..I do believe there is something there.
I wanna find out
who wants it?
"
8,https://www.opendiary.com/m/sadmeatcart/so-i-have-to-have-a-title-everytime-781448/,2000-10-03,So i HAve to have a title everytime?,"
Hmm…well…so many things racing in my mind…i hope i get them all down.
Well…for starters….I went to Bachelor’s Grove.
It was day time…i went with my bro in-law, Pete. The only feeling you get from there in the day time..is..sadness…it is a sad place.  A desacreated Cemertary….no bodies claim its home in there….and….countless drunkards coming in…looking for a cheap scare….ruining it…its sad.
I took a roll of pictures…I get them back today…we’ll see if anything turns up…I am still gonna go back there at night.
Another note.
People making people for sorry for em.
I mean…there are people with honest problems..and..tuff ones….like my friend Lenea…but…there are other people who have really..a great life…
there is this one guy….im sure if one reads this that i know..they know who i am talking about.
He has a woman that loves him with all her heart….a child…he has a family….he has love…
And he bitches….
He talks about how he’s all alone…..bs….I would be the happiest guy in the world in his shoes.
You see….my biggest problem i have with him…is…his little escapades online….Several times…I believe he has played with young  girls heads….making them think he loves them…and…letting them fall in love with him…2 of em…i am sure he has….but..im sure there are more.
I just dont get it….The first girl i know of…..she is completely fucked up because of him…
*sigh*
(yes..i am aware that i often try to make people feel sorry for me….and..yes…im tryin to stop)
I am upset….
Ok…I am no longer upset..my hand hurts though…
oh well
i guess ill depart
bye all
"
9,https://www.opendiary.com/m/sadmeatcart/sick-of-bachelors-grove-yet-781449/,2000-10-06,Sick of Bachelor’s Grove yet?,"
Well…my obsession goes on…
I went to BG this morning…and..took another roll of film.
That makes it 3 times now i have been there.
The first time…I went with my bro in-law, Pete.
I saw…and…felt nothing…other…then..pity for the torn and broken cemetary.
The second time…I again felt nothing….just…a glimmer of a presence…and..a feeling of trespassing…I did not stay long…there were some people doin some shady buisness in the corner…i think they didnt want me there either.
This morning…I definetly felt something.
I was alone…and had no distractions.
The second i set foot inside the gates.
WHAM!
the temperature had to have dropped 10 degrees…and…immediatly..my hairs began to stand on end…
Before…when i felt unwelcome…….that was nothing..this time..it was like”GET THE HELL OUT!!!”
I swallowed my anxiety..and…stayed in there for about an hour…moving very slowly..keepin my mind clean and clear.
I heard voices off in the woods….i think(hope) it was just sounds carrin in off the road.
I felt invisible hands brush against me…I felt like i was watched…and…i felt the strong feeling of me being unwanted..
As i walked out ….the feelings stayed with me in the all the way to my car.
As i got in…i belive i had filled my quota…3 times are all I get…all i am allowed…
One can only crossover into a spirtual place so many times before he himself inhabits it.
Maybe that is the ghosts of Bachelor’s Grove….
All the weary eyed travlers…who..venture there..lookin for answers, ghosts, monsters, fear….or death…
Trapped by their own desire to know the truth….Maybe i am next.
Yes…I believe 3 is all they will allow me……
but
I will go again….
One last time…
at night…


"
