sentence,tf-idf-sum
"“Anne Frank, as punishment for talking in class, write an essay entitled ‘ “Quack, Quack, Quack,” Said Mistress Chatterback.’ ” The class roared.",43.97559327729323
"Mr. Keesing had a good laugh at my arguments, but when I proceeded to talk my way through the next class, he assigned me a second essay.",30.512176656197397
"If you ask me, there are so many dummies that about a quarter of the class should be kept back, but teachers are the most unpredictable creatures on earth.",23.150126826738784
"I argued that talking is a female trait and that I would do my best to keep it under control, but that I would never be able to break myself of the habit, since my mother talked as much as I did, if not more, and that there’s not much you can do about inherited traits.",19.30907833540689
"This time it was supposed to be on “An Incorrigible Chatterbox.” I handed it in, and Mr. Keesing had nothing to complain about for two whole classes.",18.883495097811284
"Mr. Keesing, the old fogey who teaches math, was mad at me for the longest time because I talked so much.",18.442900016526277
"Anyone could ramble on and leave big spaces between the words, but the trick was to come up with convincing arguments to prove the necessity of talking.",16.229816716440222
"The reason, of course, is the upcoming meeting in which the teachers decide who’ll be promoted to the next grade and who’ll be kept back.",15.528279529992732
"From morning to night, it’s “You’re going to pass,” “No, I’m not,” “Yes, you are,” “No, I’m not.” Even G.’s pleading glances and my angry outbursts can’t calm them down.",13.726065846371961
"That evening, after I’d finished the rest of my homework, the note about the essay caught my eye.",13.597669233377392
"An essay on the subject “A Chatterbox.” A chatterbox, what can you write about that?",13.324222922132684
I wrote the three pages Mr. Keesing had assigned me and was satisfied.,12.251782316443657
Our entire class is quaking in its boots.,11.078055693202169
"However, during the third class he’d finally had enough.",10.520647154759994
"I jotted down the assignment in my notebook, tucked it in my bag and tried to keep quiet.",9.877148645881292
Half the class is making bets.,9.845996708862831
"and Jacques Kocernoot, who have staked their entire vacation savings on their bet.",9.418062704350454
I began thinking about the subject while chewing the tip of my fountain pen.,8.783196655504673
"After several warnings, he assigned me extra homework.",8.473481946642885
"I had to laugh too, though I’d nearly exhausted my ingenuity on the topic of chatterboxes.",7.400710047258977
Maybe this time they’ll be unpredictable in the right direction for a change.,7.057094787484471
I get along pretty well with all my teachers.,6.23297260063702
"and I laugh ourselves sick at the two boys behind us, C.N.",5.870072459009266
The only subject I’m not sure about is math.,5.045620884298581
"There are nine of them, seven men and two women.",3.963714064472352
"I’d worry about that later, I decided.",3.5199537872770863
"Until then, we keep telling each other not to lose heart.",3.462091719504326
"I thought and thought, and suddenly I had an idea.",2.8852000501391557
I’m not so worried about my girlfriends and myself.,2.2699776756890726
"Anyway, all we can do is wait.",1.8016349861215417
It was time to come up with,1.6690906328048762
G.Z.,1.3869575670299614
We’ll make it.,0.6323656003045917
