sentence,tf-idf-sum
"Mother received a plant in honor of the occasion, but Mrs. van Daan, who had alluded to the date for weeks and made no bones about the fact that she thought Dussel should treat us to dinner, received nothing.",29.086459942169164
"Instead of making use of the opportunity to thank us—for the first time—for unselfishly taking him in, he didn’t utter a word.",17.13238027112145
It all began with Dussel’s saying nothing when he was upstairs; he didn’t exchange so much as a word with either Mr. or Mrs. van Daan.,15.336299944867887
"Mother, having cast herself in the role of peacemaker, made no headway whatsoever, and the situation finally ended in a draw.",14.938378373388378
"Owing to an outbreak of diphtheria at Bep’s, she won’t be allowed to come in contact with us for six weeks.",13.657701105957397
"He’s amused us more than once by trying to pass on the news he’s just heard, since the message invariably gets garbled in transmission.",13.538336253334037
"Furthermore, he answers every reproach or accusation with a load of fine promises, which he never manages to keep.",13.462809225291533
Dussel said Mr. van Daan had started the silent treatment and he had no intention of breaking it.,12.899836485435177
"Margot sends her Latin lessons to a teacher, who corrects and then returns them.",11.64643643251907
"And on the morning of the sixteenth, when I asked him whether I should offer him my congratulations or my condolences, he replied that either one would do.",11.117500165413004
"This went on for a few days, and then Mother took the opportunity to warn him about Mrs. van D., who could make life miserable for him.",10.95602364656665
I can say without exaggeration that Dussel has definitely got a screw loose.,10.81189585708712
Mr. Kleiman is still in bed and has eaten nothing but gruel for three weeks.,10.34715439699531
"I should explain that yesterday was November 16, the first anniversary of his living in the Annex.",9.1883144222505
"We often laugh to ourselves because he has no memory, no fixed opinions and no common sense.",8.825367050927067
"Without her, the cooking and shopping will be very difficult, not to mention how much we’ll miss her company.",8.452804548353036
Recent events have the house rocking on its foundations.,6.979350197374831
I bet he’s glad to have such a smart student.,5.4363621445292525
"The teacher’s very nice, and witty too.",5.297085587853024
Dussel is in a turmoil and we don’t know why.,4.2652098297381755
She’s registered under Bep’s name.,3.8058664110272753
Mr. Kugler is up to his neck in work.,3.4692609160019643
We all noticed it.,1.2928954515958262
