sentence,tf-idf-sum
"How I suddenly made the right movement, I don’t know, but before we went downstairs, he gave me a kiss, through my hair, half on my left cheek and half on my ear.",31.158183493509313
"I slipped my arm under his and across his back, and he put his arm around my shoulder, so that I was nearly engulfed by him.",26.235769838042394
"I could hardly talk, my pleasure was too intense; he caressed my cheek and arm, a bit clumsily, and played with my hair.",24.17851250049669
The time Bram kissed me on my right cheek or Mr. Woudstra on my right hand doesn’t count.,19.152152240757076
"Peter put on his tennis shoes so he wouldn’t make much noise on his nightly round of the building, and I was standing next to him.",18.092698802980085
Last night at eight I was sitting with Peter on his divan and it wasn’t long before he put an arm around me.,17.736538224765237
"He held me firmly against him, my left side against his chest; my heart had already begun to beat faster, but there was more to come.",16.87302066027311
"“Why don’t we move over a little,” I said, “so I won’t keep bumping my head against the cupboard.” He moved so far over he was practically in the corner.",16.838817747921155
"I sat up again after about five minutes, but before long he took my head in his hands and put it back next to his.",15.165294402724857
"He wasn’t satisfied until my head lay on his shoulder, with his on top of mine.",11.308785635067919
Isn’t it an important day for every girl when she gets her first kiss?,10.487456949994558
"I tore downstairs without looking back, and I long so much for today.",8.589159792961317
"We’ve sat like this on other occasions, but never so close as we were last night.",7.98755350443206
"Remember yesterday’s date, since it was a red-letter day for me.",7.429443087578242
How did I suddenly come by this kiss?,7.001382343104859
"I can’t tell you, Kitty, the feeling that ran through me.",5.490308803024291
"(Since it was Saturday, he wasn’t wearing his overalls.)",4.990888354480484
"Well then, it’s no less important to me.",4.345983563857644
Most of the time our heads were touching.,3.585717840376811
At nine-thirty we stood up.,3.026032089445608
"Sunday morning, just before eleven.",3.0110819565577853
"I was too happy for words, and I think he was too.",2.074200447763895
"Oh, it was so wonderful.",1.6010358791656891
I’ll tell you.,1.0968775281118226
