sentence,tf-idf-sum
"Mrs. van D. was trying to do everything at once: learning Dutch out of a book, stirring the soup, watching the meat, sighing and moaning about her broken rib.",19.296692607165504
"After a great deal of squirming, kicking, screaming and shouting, Mrs. van D. finally managed to yank the thing out, and Mr. Dussel went on with his work as if nothing had happened.",16.53474202311827
"After a lengthy examination (lengthy as far as Mrs. van D. was concerned, since it actually took no longer than two minutes), Dussel began to scrape out a cavity.",16.433422938257472
"Mrs. van D. lashed out wildly in all directions, cried (as much as you can with an instrument like that in your mouth), tried to remove it, but only managed to push it in even farther.",15.580591326619484
"The whole scene resembled one of those engravings from the Middle Ages entitled “A Quack at Work.” In the meantime, however, the patient was getting restless, since she had to keep an eye on “her” soup and “her” food.",15.25585675428306
He looked in Mrs. van D.’s mouth and found two teeth that made her wince with pain and utter incoherent cries every time he touched them.,14.28876468497731
She flailed her arms and legs until Dussel finally let go of his probe and…it remained stuck in Mrs. van D.’s tooth.,14.275238537733431
His rheumatism must have been bothering him because he was slightly hunched over and was keeping an eye on Mr. van Daan with an agonized expression on his face.,12.385553136563631
"Mr. van Daan, clad in his wife’s apron and looking fatter than ever, was working away at the meat.",12.21385527045911
"We ate the bratwurst with sauerkraut for lunch, but the sausages, which were going to be canned, had to dry first, so we hung them over a pole suspended from the ceiling.",11.48863824392376
"Mother was ironing, and Mrs. van D., the first victim, sat down on a chair in the middle of the room.",11.039155563086439
Dussel had an eye infection and was sitting next to the stove dabbing his eye with camomile tea.,10.826286962814791
"We ordered a large amount of meat (under the counter, of course) that we were planning to preserve in case there were hard times ahead.",10.795690592058158
"Mr. van Daan used to be in the meat, sausage and spice business.",10.622686151814387
Then he added the remaining ingredients to the ground meat and used a long pipe to force the mixture into the casings.,10.519213501194132
"Dussel, unpacking his case with an air of importance, asked for some eau de cologne, which could be used as a disinfectant, and vaseline, which would have to do for wax.",10.49037405684902
"Mr. Dussel calmly observed the scene, his hands on his hips, while the rest of the audience roared with laughter.",10.080850204045088
"But then, he had more help than he’s ever had before: no fewer than two assistants; Mr. van D. and I performed our job well.",9.802229771280306
"I had fun watching him put the meat through the grinder: once, twice, three times.",9.439282930615692
"Mr. van Daan decided to make bratwurst, sausages and mettwurst.",9.351570291235886
One thing is certain: it’ll be a while before Mrs. van D. makes another dental appointment!,8.872849544766028
"When you get right down to it, none of us were doing our work properly, because we were all so busy watching Mr. van Daan.",8.833379382744027
He was so quick that Mrs. van D. didn’t have time to pull any more shenanigans.,8.075651501442252
"He was hired for his knowledge of spices, and yet, to our great delight, it’s his sausage talents that have come in handy now.",7.840792425922913
But Mrs. van D. had no intention of letting him.,7.474710785196524
"What with his bloody hands, red face and spotted apron, he looked like a real butcher.",7.343525716811133
"Pim, seated in the one ray of sunshine coming through the window, kept having to move his chair this way and that to stay out of the way.",6.819342047776024
Everyone who came into the room burst into laughter when they saw the dangling sausages.,6.765026294950122
"Peter was romping around the room with Mouschi, the cat, while Mother, Margot and I were peeling boiled potatoes.",5.090681915605292
ladies do such stupid exercises to get rid of their fat behinds!,4.558630302221557
He reminded me of those aged invalids you see in the poor-house.,3.9366631451797467
"If it’d been me, I’m sure I would have yelled even louder.",2.7310143787715653
It was such a comical sig ht.,2.49827480944087
The kitchen was a shambles.,1.40115027009473
"Of course, that was very mean of us.",1.3465040089367404
That’s what happens when old (!),0.7683278131744635
That really did it!,0.21646194512940284
