sentence,tf-idf-sum
Mr. Kugler thinks this burglar belongs to the same gang as the one who made an unsuccessful attempt six weeks ago to open all three doors (the warehouse door and the two outside doors).,37.40322933685269
"He told us that the burglars had forced the outside door and the warehouse door with a crowbar, but when they didn’t find anything worth stealing, they tried their luck on the next floor.",32.50394149207251
"They stole two cashboxes containing 40 guilders, blank checkbooks and, worst of all, coupons for 330 pounds of sugar, our entire allotment.",28.31093892196754
"Peter went down to the warehouse this morning at seven, as usual, and noticed at once that both the warehouse door and the street door were open.",27.397436110830117
"He immediately reported this to Pim, who went to the private office, tuned the radio to a German station and locked the door.",20.797025094645697
"In such cases our orders are “not to wash ourselves or run any water, to be quiet, to be dressed by eight and not to go to the bathroom,” and as usual we followed these to the letter.",18.2456397272978
"Naturally, we were glad the cash register and the typewriters had been safely tucked away in our clothes closet.",17.89412592242745
For a while we were indignant because no one from the office came upstairs the entire morning; Mr. Kleiman left us on tenterhooks until eleven-thirty.,16.940438920363864
"The burglary caused another stir, but the Annex seems to thrive on excitement.",13.865084178043489
Another step closer to the…!,7.32408768996253
We were all glad we’d slept so well and hadn’t heard anything.,6.699597990697321
It won’t be easy to wangle new ones.,6.067507735830775
"There’s been another break-in, but this time a real one!",4.8933225559225555
Landing in Sicily.,4.105394398408686
Then they both went back upstairs.,3.087837806465295
PS.,1.1297838539551774
