sentence,tf-idf-sum
"The endless debates over the invasion, air raids, speeches, etc., etc., are accompanied by countless exclamations such as “Eempossible!, Um Gottes Willen,* If they’re just getting started now, how long is it going to last!, It’s going splendidly, gut, great!” Optimists and pessimists—not to mention the realists—air their opinions with unflagging energy, and as with everything else, they’re all certain that they have a monopoly on the truth.",28.94550397538987
"The men smoke, Peter’s eyes close from the strain of listening, Mama is dressed in her long, dark negligee, Mrs. van D. is trembling because of the planes, which take no notice of the speech but fly blithely on toward Essen, Father is slurping his tea, and Margot and I are united in a sisterly way by the sleeping Mouschi, who has taken possession of both our knees.",25.99054402082078
"It annoys a certain lady that her spouse has such supreme faith in the British, and a certain husband attacks his wife because of her teasing and disparaging remarks about his beloved nation!",14.790749712003665
"If the adults aren’t eating or sleeping, they’re clustered around the radio talking about eating, sleeping and politics.",14.296302153226602
"Of course, there are many different opinions on this topic, and it’s not surprising to hear it frequently discussed in times of war, but…arguing so much about politics is just plain stupid!",12.203429942373036
"“Music While You Work,” the Dutch broadcast from England, Frank Phillips or Queen Wilhelmina, they each get a turn and find a willing listener.",10.635234819524674
"This is the best evidence yet that the adults have infinite patience, but also that their brains have turned to mush (some of them, I mean, since I wouldn’t want to insult anyone).",10.281934325018232
"The people who come from outside bring us a lot of news that later proves to be untrue; however, up to now our radio has never lied.",9.204511814947372
"So the radio is switched on every morning at eight (if not earlier) and is listened to every hour until nine, ten or even eleven at night.",9.077985350907873
"At least one long chapter on our life in hiding should be about politics, but I’ve been avoiding the subject, since it interests me so little.",8.67029358158071
"Let them laugh, swear, make bets, grumble and do whatever they want as long as they stew in their own juice.",8.505920846352623
"Pst, pst, like a cat luring a mouse from its hole, they goad each other into quarrels and dissent.",7.882588594720991
"Here’s a shining example, a speech made by our beloved Winston Churchill.",7.4061378103942115
"Jan, Miep, Mr. Kleiman, Bep and Mr. Kugler go up and down in their political moods, though Jan least of all.",7.2917328873533584
"Today, however, I’ll devote an entire letter to politics.",7.046364525104318
"I’ve discovered a trick, and the effect is overwhelming, just like pricking someone with a pin and watching them jump.",6.949631539919029
"Dussel sits to the left of the radio, Mr. van D. in front of it and Peter to the side.",6.7727156419402474
And so it goes from early in the morning to late at night; the funny part is that they never get tired of it.,5.717357498609173
Here’s how it works: I start talking about politics.,5.357451882025877
"It’s getting to be a bore, and it’s all I can do to keep from turning into a dreary old crone myself!",5.306178960238972
"All it takes is a single question, a word or a sentence, and before you know it, the entire family is involved!",5.1019641045267115
Yet I await the end of the speech with dread.,4.787042026056872
"Mother is next to Mr. van D., with Mrs. van D. behind them.",4.747768730194536
"The teapot, under its cozy, is on the table, and the guests enter the room.",4.571985699459872
"Margot’s hair is in curlers and my nightgown is too small, too tight and too short.",4.442839876898122
"I realize this isn’t a very clear description of our seating arrangements, but it doesn’t matter.",4.248457163070924
"They’re impatient, straining at the leash to start another argument!",4.2450013658038745
"One broadcast, two at the most, should be enough to last the entire day.",4.066167847544413
"Though with all the old folks around me, that might not be such a bad idea!",3.8977888787684423
Margot and I are sitting in the last row and Pim at the table.,3.3739711469487075
"It all looks so intimate, cozy and peaceful, and for once it really is.",3.1800804655788877
"But don’t let them argue, since that only makes things worse.",2.963709728996576
"But no, those old nincompoops…never mind, I’ve already said it all!",2.833836625979189
Here in the Annex the mood never varies.,2.250537272484923
"Nine o’clock, Sunday evening.",2.070180093088519
Whew!,0.886694254515915
