sentence,tf-idf-sum
"Margot said last night, “What really bothers me is that if you happen to put your head in your hands and sigh once or twice, they immediately ask whether you have a headache or don’t feel well.” For both of us, it’s been quite a blow to suddenly realize that very little remains of the close and harmonious family we used to be at home!",29.082244705232643
"I know I’m better at debating or carrying on a discussion than Mother, I know I’m more objective, I don’t exaggerate as much, I’m much tidier and better with my hands, and because of that I feel (this may make you laugh) that I’m superior to her in many ways.",26.406458496338175
"Even though I’m only fourteen, I know what I want, I know who’s right and who’s wrong, I have my own opinions, ideas and principles, and though it may sound odd coming from a teenager, I feel I’m more of a person than a child—I feel I’m completely independent of others.",26.0641247356325
"Whenever I go upstairs, they ask what I’m going to do, they won’t let me salt my food, Mother asks me every evening at eight-fifteen if it isn’t time for me to change into my nighty, and they have to approve every book I read.",17.933988068324883
"I must admit, they’re not at all strict about that and let me read nearly everything, but Margot and I are sick and tired of having to listen to their comments and questions all day long.",14.510411971436294
"Everything turned out all right after all; Bep just had a sore throat, not the flu, and Mr. Kugler got a medical certificate to excuse him from the work detail.",13.937876663448115
"I still love Father as much as ever and Margot loves both Father and Mother, but when you’re as old as we are, you want to make a few decisions for yourself, get out from under their thumb.",12.478166726887217
"To love someone, I have to admire and respect the person, but I feel neither respect nor admiration for Mother!",12.297105602392762
"All those cute nicknames seem so affected, and Father’s fondness for talking about farting and going to the bathroom is disgusting.",11.94942818954944
"By that I mean that we’re treated like children when it comes to external matters, while, inwardly, we’re much older than other girls our age.",10.41039994537456
"There’s something else that displeases them: I no longer feel like giving them little kisses morning, noon and night.",9.61588046182636
"Everything would be all right if only I had Peter, since I admire him in many ways.",7.563622456829859
"In short, I’d like nothing better than to do without their company for a while, and they don’t understand that.",6.971707397784542
The entire Annex breathed a huge sigh of relief.,6.080668048511626
Except that Margot and I are rather tired of our parents.,5.587179939025488
This is mostly because everything’s out of kilter here.,4.367295982188305
They wouldn’t understand anyway.,3.1255255533634205
Not that Margot and I have ever said any of this to them.,2.611405092441444
He’s so decent and clever!,2.24774753243095
Everything’s fine here!,2.167778078810401
Don’t get me wrong.,2.1079604310684132
What would be the point?,1.2421696380142357
