sentence,tf-idf-sum
"We’ve been wondering which prince they’ll marry this beauty off to, but can’t think of a suitable candidate; perhaps her sister, Princess Margaret Rose, can have Crown Prince Baudouin of Belgium!",43.70511158019507
"My sore throat has nearly “verschwunden.”* Yesterday, as you’ve probably already discovered, was our Führer’s fifty-fifth birthday.",27.017871771319577
"I want to ask the magazine The Prince if they’ll take one of my fairy tales, under a pseudonym, of course.",25.32846450063536
"I stayed in bed yesterday with a sore throat, but since I was already bored the very first afternoon and didn’t have a fever, I got up today.",23.52267173058786
Today is the eighteenth birthday of Her Royal Highness Princess Elizabeth of York.,22.686103624754473
"In all likelihood he’s the one who stole the potato flour, and now he’s trying to pin the blame on Bep.",18.82522512834505
No sooner have the outside doors been reinforced than van Maaren rears his head again.,16.509439740214194
"He offered us 400 guilders for our chest; in our opinion, the other estimates are also too low.",15.85011352950205
"The BBC reported that she hasn’t yet been declared of age, though royal children usually are.",14.389855611644665
"But up to now all my fairy tales have been too long, so I don’t think I have much of a chance.",13.924692401815442
Perhaps Mr. Kugler will finally have this shady character tailed.,12.271491861582692
The appraiser from Beethovenstraat was here this morning.,6.361542035180619
Bep is beside herself with rage.,5.971995708166296
"Not surprisingly, the Annex is once again in an uproar.",5.964131981867825
Here we’ve been going from one disaster to the next.,4.79714631529877
"Until the next time, darling.",3.776660736145434
