sentence,tf-idf-sum
"I want to take a fresh look at things and form my own opinion, not just ape my parents, as in the proverb “The apple never falls far from the tree.” I want to reexamine the van Daans and decide for myself what’s true and what’s been blown out of proportion.",24.327278029511607
"All the conflicts about our upbringing, about not pampering children, about the food—about everything, absolutely everything—might have taken a different turn if we’d remained open and on friendly terms instead of always seeing the worst side.",20.36939441350704
"Mrs. van Daan is by no means a wonderful person, yet half the arguments could have been avoided if Mother hadn’t been so hard to deal with every time they got onto a tricky subject.",18.860041391942055
I’ll take every opportunity to speak openly to Mrs. van D. about our many differences and not be afraid—despite my reputation as a smart aleck—to offer my impartial opinion.,17.697350310239866
"Up to now I was absolutely convinced that the van Daans were entirely to blame for the quarrels, but now I’m sure the fault was largely ours.",11.91930290928611
"Well, you see, I suddenly realized that if Mother had been different, if she’d been a real mom, our relationship would have been very, very different.",11.24116499495259
"I won’t say anything negative about my own family, though that doesn’t mean I won’t defend them if somebody else does, and as of today, my gossiping is a thing of the past.",10.525744912717284
"I hope I’ve got at least a touch of that insight, and that I’ll find an occasion to put it to good use.",10.277836454299178
I’ve stopped looking at all the discussions and arguments from my family’s biased point of view.,9.800014472459425
"She may be selfish, stingy and underhanded, but she’ll readily back down as long as you don’t provoke her and make her unreasonable.",9.35344864810824
You’ll be amazed when I tell you that even my attitude toward the van Daans has changed.,8.691989781667049
"This tactic doesn’t work every time, but if you’re patient, you can keep trying and see how far you get.",7.586225845793417
"I know there must be a reason, but sometimes I think it’s horrible that you can’t ever confide in anyone, not even those closest to you.",7.359000206876033
"We were right as far as the issues were concerned, but intelligent people (such as ourselves!)",6.705412533223709
Can you tell me why people go to such lengths to hide their real selves?,6.515720760126625
"Mrs. van Daan does have one good point, though: you can talk to her.",6.103136501363634
should have more insight into how to deal with others.,6.011158018314183
"If I wind up being disappointed in them, I can always side with Father and Mother.",5.466255182915786
Or why I always behave very differently when I’m in the company of others?,5.125643235377065
"It seems as if I’ve grown up since the night I had that dream, as if I’ve become more independent.",4.759643865445623
"From you, who are aware of all the injustices?” And yet they are coming from me.",4.656974111306877
"From you, who have had to put up with so many unkind words from upstairs?",4.551339488603159
"And if that doesn’t work, I’ll have to stick with my own opinions and judgment.",4.144094327222193
"“But, Anne, are these words really coming from your lips?",3.955318636436816
"But if not, I can try to change their attitude.",3.871090095877632
What’s brought on such a radical change?,3.3252438895059395
"I know exactly what you’re going to say, Kitty.",2.492746786941931
Why do people have so little trust in one another?,2.4281048738222433
