sentence,tf-idf-sum
"He received two packets of tobacco, one serving of coffee, which his wife had managed to save, lemon punch from Mr. Kugler, sardines from Miep, eau de cologne from us, lilacs, tulips and, last but not least, a cake with raspberry filling, slightly gluey because of the poor quality of the flour and the lack of butter, but delicious anyway.",49.53614776644271
"They’re firing off so many salutes in Moscow, the city must be rumbling and shaking all day long.",13.408835372678636
"Whether they like to pretend the fighting’s nearby or they simply don’t have any other way to express their joy, I don’t know!",11.861189392912273
"For example, we were talking about blood and somehow the conversation turned to menstruation, etc.",11.51946053862377
"He thinks we women are quite tough to be able to withstand the loss of blood, and that I am too.",11.37678169361959
They’ve reached the Polish border and the Prut River in Romania.,11.049234851740664
"It’s so nice not having to hold back when we come to a delicate topic, the way I would with other boys.",11.023754202556615
"Just imagine, it’s still fairly cold, and yet most people have been without coal for nearly a month.",9.445061128673299
"I don’t often write about the political situation, but I must tell you where the Russians are at the moment.",9.405085893662372
"There’s a general mood of optimism about the Russian front, because that’s going great guns!",9.236847725824507
Every night we’re expecting an extra communiqué from Stalin.,7.98999520448625
"They’re close to Odessa, and they’ve surrounded Ternopol.",7.4700000516515
We spend a lot of time together and talk about every imaginable subject.,7.428488314563921
There are still a million Jews living there; they too are doomed.,6.308384163005221
Hungary has been occupied by German troops.,6.276968873395518
"Pretty nice of him, don’t you think, since he hates doing it!",5.9928621307305505
"My life here has gotten better, much better.",4.616061081323131
Nothing special is happening here.,4.30747962279484
All that talk about Peter and me has died down a bit.,3.917151950043623
He’s coming to pick me up tonight.,3.836528744755396
"God has not forsaken me, and He never will.",3.4700236218644713
Today is Mr. van Daan’s birthday.,3.0074031501276073
"Sounds awful, doesn’t it?",2.4443524785277977
I wonder why?,1.275505188308375
We’re very good friends.,1.2378315593776392
