sentence,tf-idf-sum
"When everyone went upstairs at two-thirty to either read or take a nap, I went downstairs, with blanket and all, to sit at the desk and read or write.",26.07372410775862
"I sat there on the toilet, fully dressed, long after I was through, my tears leaving dark spots on the red of my apron, and I felt utterly dejected.",25.536901494016334
"If the truth is disappointing, I won’t be able to bear it.” A little later I felt hopeful and full of expectation again, though my tears were still flowing—on the inside.",24.516482366168106
"At five o’clock I set off to get some potatoes, hoping once again that we’d meet, but while I was still in the bathroom fixing my hair, he went to see Boche.",18.718036130148864
"I’ll have to go back to being alone, without anyone to confide in and without Peter, without hope, comfort or anything to look forward to.",18.092407157009017
"I wanted to help Mrs. van D. and went upstairs with my book and everything, but suddenly I felt the tears coming again.",16.66058643319648
"Oh, if only I could rest my head on his shoulder and not feel so hopelessly alone and deserted!",13.607582172344635
"The tears streamed down my cheeks, and I felt desperately unhappy.",12.971666192735734
"I spent nearly an hour upstairs making meatballs, but I only spoke to “him” in passing.",11.7998397099309
"I raced downstairs to the bathroom, grabbing the hand mirror on the way.",11.47606509312171
"Who knows, maybe he doesn’t care for me at all and looks at the others in the same tender way.",11.215990350288711
"Who knows, maybe he doesn’t even like me and he doesn’t need anyone to confide in.",10.956464112070467
Maybe he only thinks of me in a casual sort of way.,9.2662006875681
"Here’s what was going through my mind: “Oh, I’ll never reach Peter this way.",6.599502463853539
I put my head in my arms and sobbed my heart out.,6.361196880018981
It was past four by the time I went upstairs again.,6.1422693082791975
Maybe I only imagined it was especially for me.,6.030714793852025
"Oh, Peter, if only you could hear me or see me.",5.236289115421398
"Oh, if only “he” had come to comfort me.",4.811228987692506
Before long I couldn’t take it anymore.,2.495961335802641
"It’s Saturday again, and that should tell you enough.",2.309214276420746
This morning all was quiet.,1.2768566752830037
