sentence,tf-idf-sum
"Then we heard Peter’s voice through the chimney: “I won’t come down!” Mr. van Daan leapt up, his napkin falling to the floor, and shouted, with the blood rushing to his face, “I’ve had enough!” Father, afraid of what might happen, grabbed him by the arm and the two men went to the attic.",15.222855971844693
"Third, Margot’s much more sensible and intellectually advanced, as a result of her four years at an excellent school.” Mrs. van Daan agreed with her, but felt it was wrong as a matter of principle to let youngsters read books written for adults.",14.249757697560591
"Mrs. van Daan wanted to save a piece of bread for her darling son, but Mr. van D. was adamant.",9.597917130039432
"Whenever I quote Mother or Mrs. van Daan, I’ll write proper Dutch instead of trying to duplicate their speech.",9.560445366133338
"The scene that followed was not surprising: after a slap, a whack and a tug-of-war, the book lay on the table and Peter was in the loft.",9.441627100797515
"Peter, not in the least fazed by his father’s swift action, began thinking up ways to read the rest of this vastly interesting book.",9.42923633692774
"She’s still trying to find out what we’ve done with our plates; they’re a lot closer than she thinks, since they’re packed in cardboard boxes in the attic, behind a load of Opekta advertising material.",8.762608074589936
"Mrs. van Daan knew what he was up to, but kept mum until Mr. van Daan found out about it.",8.204687244790517
"That was my last one.” Please bear in mind, Kitty, that the two ladies speak abominable Dutch (I don’t dare comment on the gentlemen: they’d be highly insulted).",8.174971934601976
"Mr. van Daan decided to leave well enough alone, though he did note the next morning that Peter’s bed had been slept in.",8.159902507974799
"Mother didn’t think this particular book was suitable for Margot, but she saw no harm in letting her read most other books.",7.640937410603878
"Of course, it’s very difficult for Peter, who gets caught in the middle, but no one takes Peter seriously anymore, since he’s hypersensitive and lazy.",7.591860587546021
"“You see, Mrs. van Daan,” Mother said, “there’s a big difference between Margot and Peter.",7.295887081073284
"To give you one small example, Mrs. van D. has removed all but three of her sheets from our communal linen closet.",7.067589928754761
"Meanwhile, Peter had thought of a suitable time when no one would be interested in either him or the book.",7.03533032555801
"Furthermore, Mrs. van D. is ticked off because we’re using her china instead of ours.",6.604515196843932
I should explain that Margot and Peter are allowed to read nearly all the books Mr. Kleiman lends us.,6.366164378832819
"At seven-thirty in the evening, when the entire family was listening to the radio in the private office, he took his treasure and stole off to the loft again.",6.147051827096902
"He should have been back by eight-thirty, but he was so engrossed in the book that he forgot the time and was just coming down the stairs when his father entered the room.",6.034220122460366
Mother and Mrs. van Daan aren’t getting along very well.,5.789625243960084
Yesterday I broke one of Mrs. van D.’s soup bowls.,5.771252932195275
"At seven Peter went to the attic again, but was persuaded to come downstairs when Father spoke a few friendly words to him.",5.447997857212473
"He threw a fit, took the book away and assumed that would be the end of the business.",5.31248192253323
"After much struggling and kicking, Peter wound up in his room with the door shut, and we went on eating.",5.268610527685376
"In the meantime, Mrs. van D. asked Mother for her opinion.",5.071799275949217
"“If he doesn’t apologize this minute, he’ll have to sleep in the loft.” We protested that going without dinner was enough punishment.",4.951552379071802
"Second, she’s already read many serious books and doesn’t go looking for those which are no longer forbidden.",4.534228420902229
"He snuck off with it when his mother was downstairs talking, and took himself and his booty to the loft.",4.533983213552589
Mr. and Mrs. van Daan have had a terrible fight.,4.456036146196493
"Peter didn’t apologize, and returned to the loft.",4.2941943132891485
But the adults preferred to keep this special book to themselves.,4.215189497254698
"We continued eating, chatting merrily away, when suddenly we heard a piercing whistle.",4.143174274216638
The argument was based on something so trivial it didn’t seem worth wasting a single word on it.,4.049060694737713
"We lay down our forks and stared at each other, the shock clearly visible on our pale faces.",3.997995602857076
Yesterday he was beside himself with worry because his tongue was blue instead of pink.,3.8165073702621326
"Aches and pains in his heart, kidneys and lungs are also par for the course.",3.8125429189447435
"After three days of sullen looks and stubborn silence, everything was back to normal.",3.6369340567221653
This was provided by Peter—and a book about women.,3.5588715879204766
"However, he’d neglected to take his son’s curiosity into account.",3.5086356672781265
This immediately piqued Peter’s curiosity.,3.360813956245291
She’ll be in for a nasty surprise when she discovers that Mother has followed her lead.,3.179564992633227
"I’ve never seen anything like it, since Mother and Father wouldn’t dream of shouting at each other like that.",3.102671035624272
"We’ve given up pointing out their errors, since correcting them doesn’t help anyway.",3.0916931748700556
Today he’s walking around with a thick scarf on because he’s got a stiff neck.,3.00028821031052
"As long as we’re in hiding, the plates will remain out of her reach.",2.821773080330863
Last week there was a brief interruption in our monotonous routine.,2.8118580696925513
"To begin with, Margot’s a girl, and girls are always more mature than boys.",2.739673422576538
No one gave him a moment’s thought; he’d have to go to bed without his dinner.,2.4942548447032387
What if Peter were to catch cold?,2.3530414171173986
This rare phenomenon disappeared as quickly as it came.,2.2108352242244496
Peter stayed upstairs.,2.1618253677131873
She’s assuming that Mother’s can be used for both families.,2.1468068226277635
"If you were to hear their bungled attempts, you’d laugh your head off.",2.131342661826525
There are enough reasons for the friction.,2.10837042722092
What forbidden fruit did it contain?,1.8211959346085964
"Since I’m always having accidents, it’s just as well!",1.807090235413868
His Highness has been complaining of lumbago too.,1.8044891210403153
This is how matters stood when it was time for the family to eat.,1.6838774224465778
For two days all was well.,1.3035669504564003
He’s an absolute hypochondriac!,1.279676455749461
“Oh!” she angrily exclaimed.,1.2467833575333187
We wouldn’t be able to call a doctor.,0.9935632059472341
"Oh well, to each his own.",0.8138654777402836
"(That’s the right word, isn’t it?)",0.7958797418943822
“Can’t you be more careful?,0.5098679112968362
