sentence,tf-idf-sum
"Actually, I shouldn’t even be writing this, since it makes me seem so ungrateful, but I can’t keep everything to myself, so I’ll repeat what I said at the beginning: “Paper is more patient than people.” Whenever someone comes in from outside, with the wind in their clothes and the cold on their cheeks, I feel like burying my head under the blankets to keep from thinking, “When will we be allowed to breathe fresh air again?” I can’t do that—on the contrary, I have to hold my head up high and put a bold face on things, but the thoughts keep coming anyway.",34.094809608610575
"In order to give me the feeling of calling my mother something that sounds like “Mom,” I often call her “Momsy.” Sometimes I shorten it to “Moms”: an imperfect “Mom.” I wish I could honor her by removing the “s.” It’s a good thing she doesn’t realize this, since it would only make her unhappy.",22.8015528352405
"I’m “on top of the world” when I think of how fortunate we are and compare myself to other Jewish children, and “in the depths of despair” when, for example, Mrs. Kleiman comes by and talks about Jopie’s hockey club, canoe trips, school plays and afternoon teas with friends.",21.35570822001927
"I sometimes wonder if anyone will ever understand what I mean, if anyone will ever overlook my ingratitude and not worry about whether or not I’m Jewish and merely see me as a teenager badly in need of some good plain fun.",16.798958037800794
"I think Pim told me because he, who knows the “intimate secrets” of so many others, needed to express his own feelings for once; Pim never talks about himself, and I don’t think Margot has any inkling of what he’s been through.",15.021622603197189
"My writing has raised me somewhat from “the depths of despair.” It’s the day after Christmas, and I can’t help thinking about Pim and the story he told me this time last year.",13.80120168008548
"I long to ride a bike, dance, whistle, look at the world, feel young and know that I’m free, and yet I can’t let it show.",10.87454177600367
Just imagine what would happen if all eight of us were to feel sorry for ourselves or walk around with the discontent clearly visible on our faces.,9.176851740495753
"We’re stuck in this house like lepers, especially during winter and the Christmas and New Year’s holidays.",8.919263447726117
"As I’ve written you many times before, moods have a tendency to affect us quite a bit here, and in my case it’s been getting worse lately.",8.52917725196798
"The kind of mom who doesn’t take everything people say too seriously, but who does take me seriously.",8.509654316346591
"That’s why with everything I do and write, I imagine the kind of mom I’d like to be to my children later on.",8.049857152136756
"Despite all my theories and efforts, I miss—every day and every hour of the day—having a mother who understands me.",7.757578013579028
"“Himmelhoch jauchzend, zu Tode betrübt”* certainly applies to me.",7.393207419515923
"I don’t think I’m jealous of Jopie, but I long to have a really good time for once and to laugh so hard it hurts.",7.317983966964638
"I find it difficult to describe what I mean, but the word “mom” says it all.",7.1560017194781596
"Poor Pim, he can’t fool me into thinking he’s forgotten that girl.",6.602657578596336
"But feelings can’t be ignored, no matter how unjust or ungrateful they seem.",6.530230999075849
"I don’t know, and I wouldn’t be able to talk about it with anyone, since I’m sure I’d start to cry.",5.988498381233949
"Crying can bring relief, as long as you don’t cry alone.",5.968398925280423
"If only he’d bring it up again, I might be able to show him I understood what he meant!",5.477877444115816
"Believe me, if you’ve been shut up for a year and a half, it can get to be too much for you sometimes.",5.196934264771811
"It’s made him very accommodating, since he’s not blind to Mother’s faults.",4.303280781729856
I didn’t understand the meaning of his words then as well as I do now.,2.6063462012417102
"I hope I’m going to be a little like him, without having to go through what he has!",2.1902249147104964
Where would that get us?,1.4474744794923573
Do you know what I’ve come up with?,0.9622298923554548
"Well, that’s enough of that.",0.8547420770769618
He never will.,0.41729769711564774
"Not just once, but over and over.",0.0
