sentence,tf-idf-sum
"Peter emerged from his lookout post in the front attic, Dussel remained in the front office, Mrs. van D. felt safest in the private office, Mr. van Daan had been watching from the loft, and those of us on the landing spread out to watch the columns of smoke rising from the harbor.",22.32255315423336
"Meanwhile, there was another air-raid alarm this morning, with planes flying over, and another warning siren.",16.714376481443626
"The first warning siren went off in the morning while we were at breakfast, but we paid no attention, because it only meant that the planes were crossing the coast.",15.09735424822377
"After the dishes had been washed: another air-raid warning, gunfire and swarms of planes.",13.23201296652918
"“Oh, gosh, twice in one day,” we thought, “that’s twice too many.” Little good that did us, because once again the bombs rained down, this time on the other side of the city.",12.424800046856012
"The planes dived and climbed, the air was abuzz with the drone of engines.",11.190714457675412
"It was very scary, and the whole time I kept thinking, “Here it comes, this is it.” I can assure you that when I went to bed at nine, my legs were still shaking.",9.846321066437017
After half an hour the drone of engines faded and the house began to hum with activity again.,9.811666494490892
"I stayed in Father’s bed until one, in my own bed until one-thirty, and was back in Father’s bed at two.",9.317938862169967
"None too soon, it seems, for less than five minutes later the guns were booming so loudly that we went and stood in the hall.",8.852770311768625
At two-thirty Margot had finished her office work and was just gathering her things together when the sirens began wailing again.,8.384403004145664
"Before long the smell of fire was everywhere, and outside it looked as if the city were enveloped in a thick fog.",8.232493367321492
But now the suspense about Italy and the hope that the war will be over by the end of the year are keeping us awake…,8.058808217191219
"A big fire like that is not a pleasant sight, but fortunately for us it was all over, and we went back to our various chores.",7.5467937257906
"Dussel was undressing, but I took no notice and leapt up, wide awake, at the sound of the first shot.",7.330681940931363
"I had a terrible headache, so I lay down for an hour after breakfast and then went to the office at around two.",7.208335324345291
Mr. Kugler dropped by and told us that the Fokker aircraft factory had been hit hard.,7.0128169915316985
"After the awful events of yesterday, finally something good happens and brings us…hope!",6.477542715559931
Just as we were starting dinner: another air-raid alarm.,6.469332232240863
At the stroke of midnight I woke up again: more planes!,6.2730849523625745
"I was clutching my “escape bag,” more because I wanted to have something to hold on to than because I wanted to run away.",5.800642545494096
"“Everything,” I heard Mr. van Daan say, and I thought everything had been stolen.",5.766593704353093
"I know we can’t leave here, but if we had to, being seen on the streets would be just as dangerous as getting caught in an air raid.",5.688328575667627
"The food was good, but I lost my appetite the moment I heard the siren.",5.661228374516632
Mussolini has resigned and the King of Italy has taken over the government.,5.65349122562903
But the planes kept on coming.,5.549809892991663
The house shook and the bombs kept falling.,5.471276834653255
"Nothing happened, however, and forty-five minutes later the all clear was sounded.",5.37853604660962
"But no, this time it was wonderful news, the best we’ve had in months, maybe even since the war began.",4.892510582483758
"According to British reports, Schiphol Airport was bombed.",4.645166574012766
"Hope for an end to the war, hope for peace.",4.563635837814092
"Actually, you may wonder if there’s ever a day that passes without some kind of excitement.",4.469249352121697
I finally fell asleep at half past two.,3.8869379449208643
At last they stopped firing and I was able to go back “home” again.,3.5451713479958333
I awoke with a start and sat up in bed.,3.253354493650148
"Yesterday was a very tumultuous day, and we’re still all wound up.",3.059741813014282
"I’ve hardly slept, and the last thing I want to do is work.",2.95747390966212
Mr. van Daan was with Father.,2.508536087020801
My first thought was: burglars.,2.2603485974853714
So she and I trooped back upstairs.,2.1327519539642354
We jumped for joy.,1.4654477301405597
Seven o’clock.,1.302262123253219
I’ve had it up to here with alarms.,0.9979777669285066
