sentence,tf-idf-sum
I’m currently going through a dance and ballet craze and am diligently practicing my dance steps every evening.,14.470498879608112
"I’d arrive home in high spirits, chatting nineteen to the dozen, until the events of the morning would repeat themselves and I’d leave the room with my schoolbag in my hand and a pensive look on my face.",13.994542090119626
"I thought to myself, a bit ironically, “Why don’t you take more interest in your own adolescents first!” I think Mother believes that Margot and I have a better relationship with our parents than anyone in the whole wide world, and that no mother is more involved in the lives of her children than she is.",13.462374872334005
"Sometimes I’d decide to stay angry, but then I always had so much to talk about after school that I’d forget my resolution and want Mother to stop whatever she was doing and lend a willing ear.",12.752137148685502
I’ve made an ultramodern dance costume out of a lacy lavender slip belonging to Momsy.,11.350310201136827
Then the time would come once more when I no longer listened for the steps on the stairs and felt lonely and cried into my pillow every night.,9.383812051169114
"Before I came here, when I didn’t think about things as much as I do now, I occasionally had the feeling that I didn’t belong to Momsy, Pim and Margot and that I would always be an outsider.",8.971944836648145
"She’d be completely bewildered, and anyway, she’d never be able to change; I’d like to spare her that grief, especially since I know that everything would remain the same.",8.749628930632733
I take a leisurely look at the person called “Anne Frank” and browse through the pages of her life as though she were a stranger.,7.888205456395385
"Every morning when I heard footsteps on the stairs, I hoped it would be Mother coming to say good morning.",7.6136499228863785
"A terrific exercise is to sit on the floor, place a heel in each hand and raise both legs in the air.",7.4171209522713015
"Petel is mine and nobody knows it!” With this in mind, I can rise above every nasty remark.",7.357910805074857
But then she’d snap at me for having made some comment or other and I’d go off to school feeling completely discouraged.,6.965425423598053
"Bep’s been back for the last two weeks, though her sister won’t be allowed back at school until next week.",6.9065394606667745
Mother thought it was extremely good because it describes a number of adolescent problems.,6.2476782666409925
"I tried to turn my tennis shoes into ballet slippers, but with no success.",6.2137364549768135
"She must have my sister in mind, since I don’t believe Margot has the same problems and thoughts as I do.",6.0723537082327725
"I’d greet her warmly, because I honestly did look forward to her affectionate glance.",5.794049868227577
Which of the people here would suspect that so much is going on in the mind of a teenage girl?,5.7810170185770495
Bias tape is threaded through the top and tied just above the bust.,5.731183776306015
My stiff limbs are well on the way to becoming as limber as they used to be.,5.610664467883986
"I have to sit on a cushion, because otherwise my poor backside really takes a beating.",5.565490195344213
I sometimes went around for six months at a time pretending I was an orphan.,4.9927319194669
"Mother does sense that Margot loves her much more than I do, but she thinks I’m just going through a phase.",4.8732893232075085
A pink corded ribbon completes the ensemble.,4.851571031549348
"I fondle my pendant, press it to my lips and think, “What do I care!",4.807632840249407
"Then I’d chastise myself for playing the victim, when really, I’d always been so fortunate.",4.739410086157891
She’s not nearly as catty these days and is becoming a real friend.,4.72413479744654
"Miep and Jan were also out for two days, with upset stomachs.",4.221354402504994
Bep herself spent two days in bed with a bad cold.,4.071481946538728
"On the way home I’d make excuses for her, telling myself that she had so many worries.",4.056370212832582
Everyone here is reading a book called Salute to Freedom.,3.8082464842529653
She no longer thinks of me as a little kid who doesn’t count.,3.720646979592012
Far be it from me to point out to Mother that one of her daughters is not at all what she imagines.,3.7080722479947115
Margot’s gotten much nicer.,3.1975066984494087
"It’s funny, but I can sometimes see myself as others see me.",2.787689095699514
Everything has gotten much worse here.,2.2094620255261908
Now God has sent someone to help me: Peter.,2.093789322815368
She seems a lot different than she used to be.,2.0919911438236376
After that I’d force myself to be friendly for a while.,1.8409840351608457
But you already knew that.,0.7626273872907063
