sentence,tf-idf-sum
"The same question keeps nagging me: “Is it right?” Is it right for me to yield so soon, for me to be so passionate, to be filled with as much passion and desire as Peter?",16.36462252946208
"The gentle Anne makes infrequent appearances, and she’s not about to let herself be shoved out the door so soon after she’s arrived.",12.627036744750956
"The second Anne, who’s never overconfident or amusing, but wants only to love and be gentle.",11.111578414393723
"Tears rushed to my eyes; those from the left fell on his overalls, while those from the right trickled down my nose and into the air and landed beside the first.",10.787216306334841
Suddenly the everyday Anne slipped away and the second Anne took her place.,10.600762769310457
"Now, now that I’m going through it myself, I understand her doubts; if I were older and he wanted to marry me, what would my answer be?",9.206646195315273
"He’s still a child, emotionally no older than I am; all he wants is happiness and peace of mind.",9.140201541515708
"Peter still has too little character, too little willpower, too little courage and strength.",9.08177456197563
"He came over to me, and I threw my arms around his neck and kissed him on his left cheek.",8.993702216791942
"Even now I can still feel his cheek against mine, and that wonderful glow that made up for all the rest.",8.95471997905418
My heart is still too tender to be able to recover so quickly from a shock like the one I had last night.,8.76145875922265
"I’m afraid of myself, afraid my longing is making me yield too soon.",8.18926383570411
"I was about to kiss the other cheek when my mouth met his, and we pressed our lips together.",7.911906118920863
I’ve never forgotten my dream of Peter Schiff (see the beginning of January).,7.8687392654506425
"Peter’s reached a part of me that no one has ever reached before, except in my dream!",7.37580056402193
"I was still trembling, I was still Anne number two.",7.248960995154245
"Oh, it’s so hard, the eternal struggle between heart and mind.",7.094835309208417
There’s only one possible answer: “I’m longing so much…and have for such a long time.,6.612448974414807
I’m so lonely and now I’ve found comfort!” And what awaits me at the bottom of those fourteen stairs?,6.488169384880839
"In a daze, we embraced, over and over again, never to stop, oh!",5.737693414533641
I have more experience than most; I’ve experienced something almost no one my age ever has.,5.633656740057065
I sat pressed against him and felt a wave of emotion come over me.,5.359277043210927
"Once in a while I’d had the same feeling with this Peter, but never so intensely…until last night.",5.180869136782847
"At eight-thirty I stood up and went to the window, where we always say good-bye.",5.1289039503738705
How can it ever go right with other boys later on?,4.900441842143397
"Bright lights, questions and laughter.",4.708039058198392
"There’s a time and a place for both, but how can I be sure that I’ve chosen the right time?",4.370325222083744
Doesn’t everyone need a little quiet time to put themselves to rights again?,4.32027416827275
I have to act normally and hope they don’t notice anything.,3.749598955309373
"We were sitting on the divan, as usual, in each other’s arms.",3.394596688244347
"Oh, now I understand Bep.",3.3854725335240006
My questions went unanswered.,3.374634195609838
"Oh, Peter, what have you done to me?",3.3117107255718747
Did he realize he had two Annes at his side?,3.1836333041620124
"Anne, be honest!",3.165356424063435
But it’s so hard to let go.,3.11897013885814
Am I really just a silly schoolgirl?,3.090987650740029
He made no movement to show that he had.,2.997939276869582
"Can I, a girl, allow myself to go that far?",2.9349650881063294
You wouldn’t be able to marry him.,2.928628085411265
He’s taken hold of me and turned me inside out.,2.585411007223291
Am I really so inexperienced in everything?,2.555941049735273
Am I really only fourteen?,2.291252345655089
He hardly said a word.,1.3179668671127
Did he feel the same way I did?,1.3096813150636717
Where will this lead?,1.1228565664579133
Did he notice?,1.0036021228966883
What do you want from me?,0.8843476793354635
