sentence,tf-idf-sum
"I was suffering then (and still do) from moods that kept my head under water (figuratively speaking) and allowed me to see things only from my own perspective, without calmly considering what the others—those whom I, with my mercurial temperament, had hurt or offended—had said, and then acting as they would have done.",28.86115943645453
"Those violent outbursts on paper are simply expressions of anger that, in normal life, I could have worked off by locking myself in my room and stamping my foot a few times or calling Mother names behind her back.",27.417930313279612
"I tried to understand the Anne of last year and make apologies for her, because as long as I leave you with these accusations and don’t attempt to explain what prompted them, my conscience won’t be clear.",19.687325070156795
"Oh, Anne, how could you?” I continued to sit with the open book in my hand and wonder why I was filled with so much anger and hate that I had to confide it all to you.",19.32003146865128
"This morning, when I had nothing to do, I leafed through the pages of my diary and came across so many letters dealing with the subject of “Mother” in such strong terms that I was shocked.",17.803359102812305
"Because she loved me, she was tender and affectionate, but because of the difficult situations I put her in, and the sad circumstances in which she found herself, she was nervous and irritable, so I can understand why she was often short with me.",17.728458352460805
"Because this diary has become a kind of memory book, it means a great deal to me, but I could easily write “over and done with” on many of its pages.",17.469927872554745
I soothe my conscience with the thought that it’s better for unkind words to be down on paper than for Mother to have to carry them around in her heart.,15.68322018878762
"I hid inside myself, thought of no one but myself and calmly wrote down all my joy, sarcasm and sorrow in my diary.",15.215764138435615
"I was offended, took it far too much to heart and was insolent and beastly to her, which, in turn, made her unhappy.",11.090671076721048
"Most of the time I manage to hold my tongue when I’m annoyed, and she does too; so on the surface, we seem to be getting along better.",11.00446811337818
We were caught in a vicious circle of unpleasantness and sorrow.,8.960202936994426
The period of tearfully passing judgment on Mother is over.,8.802354937405426
I’ve grown wiser and Mother’s nerves are a bit steadier.,8.548633673554617
"I said to myself, “Anne, is that really you talking about hate?",6.740383168408647
"Not a very happy period for either of us, but at least it’s coming to an end.",6.2453091939039656
"But there’s one thing I can’t do, and that’s to love Mother with the devotion of a child.",6.091795074016236
"I didn’t want to see what was going on, and I felt very sorry for myself, but that’s understandable too.",5.014640584556838
"It’s true, she didn’t understand me, but I didn’t understand her either.",4.757349074121809
I was furious at Mother (and still am a lot of the time).,4.537592208373599
