sentence,tf-idf-sum
"According to the newspaper, everyone is entitled to half a pound, but they mean those lucky souls who get their ration books from the government, not Jews in hiding like us who can only afford to buy four rather than eight ration books on the black market.",29.127649139865518
"As if I don’t hear “shh, shh” enough during the day because I’m always making “too much” noise, my dear roommate has come up with the idea of saying “shh, shh” to me all night too.",21.313374985423977
"I’ll be glad when she gets back on her feet and can clean up after herself because, I must admit, she’s extraordinarily hardworking and neat, and as long as she’s in good physical and mental condition, she’s quite cheerful.",17.5998625020406
"To me, the torment seems to last for hours, since the chairs I use to make my bed longer are constantly being jiggled under my sleepy head.",15.54326852153403
"We’ve got to be reasonable about everything we do here: studying, listening, holding our tongues, helping others, being kind, making compromises and I don’t know what else!",14.517758497974109
"My plans for revenge, such as unscrewing the lightbulb, locking the door and hiding his clothes, have unfortunately had to be abandoned in the interests of peace.",14.378881765255707
"His underwear is hanging on a hook, so first he lumbers over to get it and then lumbers back, past my bed.",12.882278280212658
"After rounding off his limbering-up exercises with a few vigorous arm swings, His Lordship begins dressing.",12.38923213393613
"She complains all day long, constantly demands that the bandages be changed and is generally dissatisfied with everything.",12.089730763807786
"He’s particularly infuriating on Sundays, when he switches on the light at the crack of dawn to exercise for ten minutes.",11.80148269795534
The Annex was delighted to hear that we’ll all be receiving an extra quarter pound of butter for Christmas.,11.134953492966886
"It’s very busy upstairs, and Mother has informed me that I’m not to do any studying or reading until all the household chores have been finished.",10.429668037472291
"But his tie is on the table, so once again he pushes and bumps his way past the chairs.",9.851238077886887
"I’m afraid my common sense, which was in short supply to begin with, will be used up too quickly and I won’t have any left by the time the war is over.",8.984643431729758
"I refuse to take any notice of him, and the next time he shushes me, I’m going to shush him right back.",8.67793175988908
"Except for the first week, I haven’t seen even one of the cookies he so generously promised me.",8.133257544113436
Mrs. van Daan is lying in bed nursing her bruised rib.,7.9375638742757495
This morning I made two cakes and a batch of cookies.,6.159072450109206
But I mustn’t waste any more of your time griping about disgusting old men.,5.877456139653229
He gets more exasperating and egotistical as the days go by.,4.858967759828356
Each of us is going to bake something with the butter.,4.292746712113969
"According to him, I shouldn’t even turn over.",3.520000224939192
"Oh, I’m becoming so sensible!",2.6581481673704555
It won’t help matters anyway.,2.1461948818932424
