sentence,tf-idf-sum
"So the warehouse cat was named the German, or “Boche,” and the attic cat the Englishman, or “Tommy.” Sometime after that they got rid of Tommy, but Boche is always there to amuse us when we go downstairs.",40.03884099253991
"The warehouse cat was always the aggressor, while the attic cat was ultimately the victor, just as in politics.",21.157061454841397
"Extra butter for the youngsters, the problems facing today’s youth—you name it, and Mother defends the younger generation.",16.532254900977406
"She’s the warehouse and office cat, who keeps the rats at bay in the storeroom.",14.56675642268408
A pair of straw thongs that were purchased for 6.50 guilders were worn down to the soles within a week.,14.246789427764883
"This family saga is extremely well written, but the parts dealing with war, writers and the emancipation of women aren’t very good.",12.560046595304774
For a while the firm Gies & Co. had two cats: one for the warehouse and one for the attic.,12.279751812698088
I can’t tear myself away from the book A Knock at the Door by Ina Bakker Boudier.,11.507751623232542
We’ve eaten so many brown beans and navy beans that I can’t stand to look at them.,11.082219416151142
"I can’t wear any of my shoes, except my ski boots, which are not very practical around the house.",9.481481915788866
"You haven’t met Boche yet, despite the fact that she was here before we went into hiding.",9.36560421061662
The debate about whether or not to start eating the canned food ended in our favor.,9.23031696289155
Pim swears that I do such a good job he’ll never go to another barber after the war.,8.784465455087624
"Their paths crossed from time to time, which invariably resulted in a fight.",8.6469291487543
A feast for Mouschi and Boche.,7.439647797689206
"May I introduce: Mama Frank, the children’s advocate!",7.221995597102327
"Her odd, political name can easily be explained.",7.208136185448195
One of the jars of pickled tongue is spoiled.,5.8397497004309
Maybe Miep will be able to scrounge up something on the black market.,5.598338009101554
Our evening serving of bread has been canceled.,5.47190618345927
Terrible bombing raids on Germany.,4.761460824931467
"After a skirmish or two, she always gets her way.",4.557442272325288
"His eyes look so sad again, the poor man!",4.129687465959544
"To be honest, these subjects don’t interest me much.",3.715259355820829
If only I didn’t nick his ear so often!,3.6252678738065702
The reason: the cigarette shortage.,3.57371135155772
Daddy just said that he’s not in a very cheerful mood.,3.177531584035959
It’s time to cut Father’s hair.,3.08155417928049
Mr. van Daan is grouchy.,2.750332826386777
Just thinking about them makes me sick.,2.3716414765330054
