sentence,tf-idf-sum
"Good luck!” BBC broadcast in English at one: 11,000 planes are shuttling back and forth or standing by to land troops and bomb behind enemy lines; 4,000 landing craft and small boats are continually arriving in the area between Cherbourg and Le Havre.",48.79157250672953
"“British landing craft are engaged in combat with German naval units,” according to the BBC.",28.643850877551216
"This morning at eight the British reported heavy bombing of Calais, Boulogne, Le Havre and Cherbourg, as well as Pas de Calais (as usual).",24.060465362844077
"BBC broadcast in English: “This is D Day.” General Eisenhower said to the French people: “Stiff fighting will come now, but after this the victory.",23.772353080409673
BBC broadcast in German at eleven: speech by Supreme Commander General Dwight Eisenhower.,23.502475989527206
"The French coast was bombarded with 5,500 tons of bombs during the night, and then, at six in the morning, the first landing craft came ashore.",21.1874518574513
"BBC broadcast in German, Dutch, French and other languages at ten: The invasion has begun!",21.025024175143766
"Speeches by Gerbrandy, the Prime Minister of Belgium, King Haakon of Norway, de Gaulle of France, the King of England and, last but not least, Churchill.",18.752754108326872
"This morning and last night, dummies made of straw and rubber were dropped from the air behind German lines, and they exploded the minute they hit the ground.",18.230632990865494
"According to the German news, British paratroopers have landed on the coast of France.",16.745702704427316
"Further, as a precautionary measure for those in the occupied territories, everyone living within a zone of twenty miles from the coast was warned to prepare for bombardments.",16.041226741447208
The German coastal batteries were destroyed even before the landing; a small bridgehead has already been formed.,15.92370887698383
"Conclusion reached by the Annex while breakfasting at nine: this is a trial landing, like the one two years ago in Dieppe.",12.733080702709312
English and American troops are already engaged in heavy combat.,11.348400749668599
Those terrible Germans have oppressed and threatened us for so long that the thought of friends and salvation means everything to us!,9.590908455415809
"“This is D Day,” the BBC announced at twelve.",8.360552215779517
"Many paratroopers, their faces blackened so they couldn’t be seen in the dark, landed as well.",7.771597341589601
"Where possible, the British will drop pamphlets an hour ahead of time.",6.898912100180261
The year 1944 is the year of complete victory.,6.809025327769294
"Oh, Kitty, the best part about the invasion is that I have the feeling that friends are on the way.",6.588732316863289
“This is the day.” The invasion has begun!,5.603398177597896
"Maybe, Margot says, I can even go back to school in September or October.",4.933175448110256
"Today there were 20,000 airplanes in action.",3.8036074256948957
"Everything’s going well, despite the bad weather.",3.4790559136476995
"Now it’s not just the Jews, but Holland and all of occupied Europe.",3.462215602039935
So this is the “real” invasion.,3.420650758662455
The army and the people are “one will and one hope.”,3.272225531461228
I’ll keep you informed of the latest news!,3.15142382473017
PS.,0.6364979458902409
