sentence,tf-idf-sum
"Margot slams her book shut; Father knits his forehead, his eyebrows forming a funny curve and his wrinkle of concentration reappearing at the back of his head, and he buries himself in his book again; Mother starts chatting with Margot; and I get curious and listen too.",33.21368931177845
"A little while later, when he comes across another interesting bit, he tries again: “You have to read this, Mother!” Mother sits on the folding bed, either reading, sewing, knitting or studying, whichever is next on her list.",26.24592028530931
"Back downstairs, everything has to be done quickly, quickly: I comb my hair, put away the potty, shove the bed back in place.",17.96003046263849
"An idea suddenly occurs to her, and she quickly says, so as not to forget, “Anne, remember to…Margot, jot this down…” After a while it’s quiet again.",16.19545365382483
Mrs. van D. changes shoes and shuffles through the room in her slippers; Mr. van D. too—a veritable Charlie Chaplin.,15.618277324288592
"Father is sitting (with Dickens and the dictionary, of course) on the edge of the sagging, squeaky bed, which doesn’t even have a decent mattress.",14.412028615571666
"The door opens upstairs at eight-twenty, and this is followed by three gentle taps on the floor…Anne’s hot cereal.",12.599182558684687
"No running water, no flushing toilet, no walking around, no noise whatsoever.",10.198957468290185
He laughs now and then and tries to get Mother to read a passage.,8.820385977411126
"As long as the office staff hasn’t arrived, sounds travel more easily to the warehouse.",7.735556910637451
"“I can manage without them!” Once he starts reading, he doesn’t look up.",7.65259068994008
"“I don’t have the time right now!” He looks disappointed, but then continues to read.",7.225525526107388
Walk softly!” A sample of what’s said to Father in the bathroom.,6.237234884407811
I clamber up the stairs to get my doggie dish.,6.059508993791006
"At the stroke of half past eight, he has to be in the living room.",5.808932177329
The ideal family scene has now reached its high point.,5.665823393328444
I want to read or study and Margot does too.,5.527158927968514
Pim is drawn into the conversation…Nine o’clock.,5.319800583912402
The clock is striking eight-thirty!,4.776508931543381
"Come here, you can’t run the water anymore.",4.662133781898744
Two bolsters can be piled on top of each other.,4.417027259853152
"Be quiet, Otto.",4.202788073542841
Father and Mother ditto.,3.791475049753415
Margot and Mother are nervous.,3.232615785133346
Quiet!,2.5133275842106877
All is quiet.,2.5133275842106877
“Shh…Father.,1.6894604893321536
Shh…Pim!,1.6894604893321536
"“I don’t need these,” he thinks.",1.4598333459290043
It’s eight-thirty.,1.4298548037291778
Breakfast!,0.9884109848746286
