sentence,tf-idf-sum
"Bep’s trying to get ahead in the world, and Bertus is pulling her back; he’s a laborer, without any interests or any desire to make something of himself, and I don’t think that’ll make Bep happy.",35.24705272053151
"Bertus may be a nice, steady, athletic young man, but Bep doesn’t love him, and to me that’s enough reason to advise her against marrying him.",29.594995757600472
"I only hope Bertus improves under her influence, or that Bep finds another man, one who knows how to appreciate her!",26.405534296470982
"First, Bep’s sick father, who likes Bertus very much.",20.495133446487284
"The most decent people are being sent to concentration camps, prisons and lonely cells, while the lowest of the low rule over young and old, rich and poor.",20.136152543474864
"In any case, they can get married only after the war, since Bertus is in hiding, or at any rate has gone underground.",19.757172942623573
Mother said it would have been better if Bep had simply had an affair with Bertus.,19.58618877451189
"I can understand Bep’s wanting to put an end to her indecision; four weeks ago she decided to write him off, but then she felt even worse.",18.28768649284522
"It’s a heavy blow for us, not only because those poor Jews are once again balancing on the edge of an abyss, but also because it’s terrible for Mr. van Hoeven.",16.29918432829255
"One gets caught for black marketeering, another for hiding Jews or other unfortunate souls.",13.18987444734342
"Third, she’s just turned twenty-four, and that matters a great deal to Bep.",13.07309050349932
"I don’t know, I feel sorry for Bep and can understand her loneliness.",12.109569185597465
"What a sorry prospect for Bep, for whom we all wish the best.",9.978000952866553
"Second, she’s the oldest of the Voskuijl girls and her mother teases her about being an old maid.",9.60415844300234
Bep’s engaged!,8.897860831330362
"The news isn’t much of a surprise, though none of us are particularly pleased.",6.85590378097579
"Besides, they don’t have a penny to their name and nothing in the way of a hope chest.",6.581122742986837
"Unless you’re a Nazi, you don’t know what’s going to happen to you from one day to the next.",6.1920641623075685
This morning Mr. van Hoeven was arrested.,6.170437754657991
There are several factors involved in this engagement.,5.73806313000448
"So she wrote him a letter, and now she’s engaged.",5.389622844665608
He was hiding two Jews in his house.,4.788772063796979
The world’s been turned upside down.,4.637829510068059
There’s something happening every day.,2.8219988637227713
