sentence,tf-idf-sum
"I’d like to scream, stamp my foot, give Mother a good shaking, cry and I don’t know what else because of the nasty words, mocking looks and accusations that she hurls at me day after day, piercing me like arrows from a tightly strung bow, which are nearly impossible to pull from my body.",47.23508215678485
"Everyone thinks I’m showing off when I talk, ridiculous when I’m silent, insolent when I answer, cunning when I have a good idea, lazy when I’m tired, selfish when I eat one bite more than I should, stupid, cowardly, calculating, etc., etc.",31.940105777708347
"I’d like to scream at Mother, Margot, the van Daans, Dussel and Father too: “Leave me alone, let me have at least one night when I don’t cry myself to sleep with my eyes burning and my head pounding.",23.36129423111001
"Why don’t you just wash your hands of me—I’m a hopeless case.” Of course, she’d tell me not to talk back and virtually ignore me for two days.",15.169659070452465
"All day long I hear nothing but what an exasperating child I am, and although I laugh it off and pretend not to mind, I do mind.",13.996424126898537
"I’d rather choose the golden mean, which isn’t so golden, and keep my thoughts to myself.",13.203291870519013
"I wish I could ask God to give me another personality, one that doesn’t antagonize everyone.",12.255876520280191
Then suddenly all would be forgotten and she’d treat me like everyone else.,10.635572274935958
Perhaps sometime I’ll treat the others with the same contempt as they treat me.,10.291387246210762
"More than once, after a series of absurd reproaches, I’ve snapped at Mother: “I don’t care what you say.",9.702122405832167
It’s impossible for me to be all smiles one day and venomous the next.,9.378566160191626
"I do my best to please everyone, more than they’d ever suspect in a million years.",8.925971147720366
"Let me get away, away from everything, away from this world!” But I can’t do that.",8.611162327527026
"I can’t let them see my doubts, or the wounds they’ve inflicted on me.",7.9561167501053385
It would only make me want to scream even more.,7.805118536507235
"I’m stuck with the character I was born with, and yet I’m sure I’m not a bad person.",7.744848078937428
I couldn’t bear their sympathy or their good-humored derision.,7.399487221571742
"When I’m upstairs, I try to laugh it off because I don’t want them to see my troubles.",6.423201345768428
"I’m seething with rage, yet I can’t show it.",5.690598777846866
But that’s impossible.,3.185263709393468
"Oh, if only I could.",1.2955357096623916
