sentence,tf-idf-sum
"Miep and Mr. Kugler bear the greatest burden for us, and for all those in hiding—Miep in everything she does and Mr. Kugler through his enormous responsibility for the eight of us, which is sometimes so overwhelming that he can hardly speak from the pent-up tension and strain.",23.938760304615307
"On the one hand, there’s the news about Mr. van Hoeven, the Jewish question (which is discussed in detail by everyone in the house), the invasion (which is so long in coming), the awful food, the tension, the miserable atmosphere, my disappointment in Peter.",19.588224442650056
"I always feel safer upstairs than in that huge, silent house; when I’m alone with those mysterious muffled sounds from upstairs and the honking of horns in the street, I have to hurry and remind myself where I am to keep from getting the shivers.",17.15917738114679
"On the other hand, there’s Bep’s engagement, the Pentecost reception, the flowers, Mr. Kugler’s birthday, cakes and stories about cabarets, movies and concerts.",15.368399659809876
"We can’t run the water, or if we do, only a trickle; we can’t flush the toilet, so we have to use a toilet brush; and we’ve been putting our dirty water into a big earthenware jar.",13.764069082796201
"One day we’re laughing at the comical side of life in hiding, and the next day (and there are many such days), we’re frightened, and the fear, tension and despair can be read on our faces.",13.731566880933833
"But they also have their outings, their visits with friends, their everyday lives as ordinary people, so that the tension is sometimes relieved, if only for a short while, while ours never is, never has been, not once in the two years we’ve been here.",13.369454544981961
"It’s almost as if she were mocking us, since our moods and cares are far from “happy.” We’ve all become more frightened since the van Hoeven business.",11.151422170158602
"At long, long last, I can sit quietly at my table before the crack in the window frame and write you everything, everything I want to say.",9.540461366134183
"But the question won’t let itself be pushed to the back of my mind today; on the contrary, all the fear I’ve ever felt is looming before me in all its horror.",9.459027724642295
Miep sent us a raisin bread with “Happy Pentecost” written on top.,9.243811457329608
Miep came up one afternoon all flushed and asked Father straight out if we thought they too were infected with the current anti-Semitism.,9.151182104751442
"Mr. Kleiman and Bep also take very good care of us, but they’re able to put the Annex out of their minds, even if it’s only for a few hours or a few days.",9.113514314210112
"They have their own worries, Mr. Kleiman with his health and Bep with her engagement, which isn’t looking very promising at the moment.",8.215949205287595
"They’re doing more errands for us now and showing more of an interest in our troubles, though we certainly shouldn’t bother them with our woes.",7.498317292106369
"How much longer will this increasingly oppressive, unbearable weight press down on us?",6.932853691463759
"Father was stunned and quickly talked her out of the idea, but some of Miep’s suspicion has lingered on.",6.588840243905769
"Let the end come, however cruel; at least then we’ll know whether we are to be the victors or the vanquished.",6.58196436210787
Miep has been acting much nicer toward us since her talk with Father.,6.561081762398958
"That gap, that enormous gap, is always there.",6.073941102972718
I had to go downstairs alone at eight this evening to use the bathroom.,5.352978389570516
"We can manage for today, but what will happen if the plumber can’t fix it on his own?",5.126850543548203
"Once again you hear “shh” from all sides, and we’re doing everything more quietly.",4.698128656937375
"Let something happen soon, even an air raid.",4.610606519985771
"Even after the break-in I didn’t feel so utterly broken, inside and out.",4.45109908184146
The Sanitation Department can’t come until Tuesday.,3.573746464197779
The police forced the door there; they could just as easily do that here too!,3.1352267138362393
I feel more miserable than I have in months.,2.8376766206595834
Nothing can be more crushing than this anxiety.,2.3013284669652254
"There was no one down there, since they were all listening to the radio.",2.084451532310778
"I wanted to be brave, but it was hard.",2.0243752892713904
"Oh, they’re such good, noble people!",1.9986176818663803
"What will we do if we’re ever…no, I mustn’t write that down.",1.9857410336755863
The drains are clogged again.,1.9136402636375462
But I haven’t told you about that yet.,0.6438300064860294
