sentence,tf-idf-sum
"The other day, for instance, the Gestapo deposited an elderly, crippled Jewish woman on Miep’s doorstep while they set off to find a car.",21.825795511783635
"The Gestapo is treating them very roughly and transporting them in cattle cars to Westerbork, the big camp in Drenthe to which they’re sending all the Jews.",20.467429531791304
"You read the announcements of their death in the paper, where they’re referred to as “fatal accidents.” Fine specimens of humanity, those Germans, and to think I’m actually one of them!",16.89774441807421
"The people get almost nothing to eat, much less to drink, as water is available only one hour a day, and there’s only one toilet and sink for several thousand people.",15.380165637796317
"Some of them try to sneak off the train when it stops at a small station, but only a few manage to escape unnoticed and find a place to hide.",15.011125024480124
The old woman was terrified of the glaring searchlights and the guns firing at the English planes overhead.,13.418464849678438
"Every time the planes fly over, she’s afraid they’re going to drop their entire bomb load on Bertus’s head.",13.358644750784515
"Escape is almost impossible; many people look Jewish, and they’re branded by their shorn heads.",13.137022316551642
"If the Gestapo can’t find the saboteur, they simply grab five hostages and line them up against the wall.",12.796266423167072
"If it’s that bad in Holland, what must it be like in those faraway and uncivilized places where the Germans are sending them?",11.579980630516332
"Jokes like “Oh, don’t worry, they can’t all fall on him” or “One bomb is all it takes” are hardly appropriate in this situation.",11.011246516721277
"Miep’s accounts of these horrors are so heartrending, and Miep is also very distraught.",10.685930378269736
"Men and women sleep in the same room, and women and children often have their heads shaved.",9.883015499140777
Our many Jewish friends and acquaintances are being taken away in droves.,9.616445691897214
Leading citizens—innocent people—are taken prisoner to await their execution.,9.224564572698931
"And besides, there are no greater enemies on earth than the Germans and the Jews.",9.214958695442714
Miep told us about someone who’d managed to escape from there.,7.228080305547797
Bertus is not the only one being forced to work in Germany.,6.59026348827631
The Germans are generous enough when it comes to punishment.,6.479490061658261
"No, that’s not true, Hitler took away our nationality long ago.",6.316291374026403
Today I have nothing but dismal and depressing news to report.,5.534565978380515
Trainloads of young men depart daily.,5.31812238883959
It must be terrible in Westerbork.,4.896260234905083
The English radio says they’re being gassed.,4.228201618311524
Yet Miep didn’t dare let her in.,3.9756214582402367
Have you ever heard the term “hostages”?,3.9731391220988996
Her boyfriend is being sent to Germany.,3.696615206224335
Perhaps that’s the quickest way to die.,3.6226241384975495
That’s the latest punishment for saboteurs.,3.514433708715809
Bep is also very subdued.,2.5379711882957383
We assume that most of them are being murdered.,2.475872402910412
It’s the most horrible thing you can imagine.,2.0788613089701204
But that’s not the end of my lamentations.,1.9219281592637545
I feel terrible.,1.7288584637535753
Nobody would.,1.231113235415913
