sentence,tf-idf-sum
"I can’t remember a word, but according to Margot I babbled something about “unübersehbarer Schaden, schrecklich, entsetzlich, nie zu ersetzen”*1 and much more.",24.099153585790052
"Maria de’ Medici alongside Charles V, William of Orange and Marie Antoinette.",19.40424118070672
"Last night when I came down from the attic, I noticed, the moment I entered the room, that the lovely vase of carnations had fallen over.",18.0679307403945
Up in the attic I carefully peeled apart the sheets of paper that were stuck together and then hung them on the clothesline to dry.,17.2371120450147
"Father burst out laughing and Mother and Margot joined in, but I felt like crying because all my work and elaborate notes were lost.",16.88182151451768
"“What happened?” I asked with anxious foreboding, and before they could reply, I assessed the damage from across the room.",14.646352867211254
Mother was down on her hands and knees mopping up the water and Margot was fishing my papers off the floor.,13.96633369409648
"I took a closer look and, luckily, the “incalculable loss” wasn’t as bad as I’d expected.",11.08141598447608
"The next time I’m in a wicked mood, I’m going to tear the darned thing to pieces!",11.047484242420996
"It’s old, yellowed, full of scribbles, crossed-out words and revisions.",10.915822841916189
"But as luck would have it, my algebra book wasn’t entirely ruined.",10.56489662265778
"My entire genealogy file, my notebooks, my books, everything was afloat.",10.389390435991896
Inside the front cover are the names of at least twenty girls who had it before I did.,9.345766467590842
I wish it had fallen right in the vase.,9.257177837452577
"After entrusting my papers to Peter’s care, I went back downstairs.",9.062256202776965
"“Which books are ruined?” I asked Margot, who was going through them.",8.990802383548191
"I nearly cried, and I was so upset I started speaking German.",7.636808925560497
"“It’s Rassenschande,”*2 Mr. van Daan joked.",6.84159048439214
I’ve never loathed any book as much as that one.,4.660219234734154
"“Algebra,” Margot said.",4.167459422331769
"It was such a funny sight, even I had to laugh.",3.7232146040144007
