sentence,tf-idf-sum
"Dussel, you seem to believe further discussion of the matter is pointless, but I beg you to reconsider.” Dussel gave me his most charming smile and said, “I’m always prepared to discuss the matter, even though it’s already been settled.” I went on talking, despite Dussel’s repeated interruptions.",28.143918443856272
"I’ll smack his ugly mug so hard he’ll go bouncing off the wall!” But the next moment I thought, “Calm down, he’s not worth getting so upset about!” At long last Mr. Dussel’s fury was spent, and he left the room with an expression of triumph mixed with wrath, his coat pockets bulging with food.",22.16440255732248
"But after all is said and done, I’ll be obliged to let you have your way, since I don’t want people saying later on that Anne Frank failed her exams because Mr. Dussel refused to relinquish his table!” He went on and on until there was such a deluge of words I could hardly keep up.",18.337078757517062
"I can’t study next door in the afternoons, and I would appreciate it if you would reconsider my request!” Having said these words, the insulted Anne turned around and pretended the learned doctor wasn’t there.",17.52801944990662
"Father said that he and Dussel had dealt with the subject once before, at which time he’d professed to agree with Dussel because he didn’t want to contradict the elder in front of the younger, but that, even then, he hadn’t thought it was fair.",17.49013144263059
"I’m not asking for that much, but two afternoons a week does seem reasonable to me.” Dussel leapt out of his chair as if he’d sat on a pin.",15.673732643220346
"Dussel finally had to give in, and I was granted the opportunity to work without interruption two afternoons a week.",13.818476595133532
"If your sister Margot, who has more right to work space than you do, had come to me with the same request, I’d never even have thought of refusing, but you…” And once again he brought up the business about the mythology and the knitting, and once again Anne was insulted.",12.881994488178275
Yesterday afternoon Father gave me permission to ask Mr. Dussel whether he would please be so good as to allow me (see how polite I am?),12.839519773442932
"Dussel looked very sullen, didn’t speak to me for two days and made sure he occupied the table from five to five-thirty—all very childish, of course.",12.320673508509026
"I already sit there every day from two-thirty to four while Dussel takes a nap, but the rest of the time the room and the table are off-limits to me.",12.138097027535487
"Pim gave me a rough idea of how to approach Dussel, but cautioned me to wait until the next day, since I was in such a flap.",11.958007999343273
"And so the conversation went back and forth, with Father defending my “selfishness” and my “busywork” and Dussel grumbling the whole time.",10.295040376876583
"to use the table in our room two afternoons a week, from four to five-thirty.",10.268935094222869
"So it seemed like a reasonable request, and I asked Dussel very politely.",10.048409937548856
"That evening, when I managed to get hold of Pim, I told him what had happened and we discussed what my next step should be, because I had no intention of giving up and preferred to deal with the matter myself.",10.034428032309018
"However, I showed no sign of it and let Dussel finish: “But no, it’s impossible to talk to you.",9.402922734069636
I was seething with rage and felt that Dussel had been incredibly rude (which he certainly had been) and that I’d been very polite.,9.147188578449386
Dussel felt I had no right to talk as if he were an intruder laying claim to everything in sight.,8.943321423451975
"Pim decided to talk to Dussel that very same evening, and they spoke for more than half an hour.",8.54920654305726
I ignored this last piece of advice and waited for Dussel after the dishes had been done.,8.015116507285073
"The gist of his reply was: “I have to study too, you know, and if I can’t do that in the afternoons, I won’t be able to fit it in at all.",7.869957430790032
"They first discussed whether Anne should be allowed to use the table, yes or no.",6.899386651898553
"I went running over to Father and recounted the entire story, or at least those parts he hadn’t been able to follow himself.",5.805805334754896
"It’s impossible to study next door in the afternoon, because there’s too much going on.",5.748468587754849
"Dussel, I do take my work seriously.",5.434209607519916
"I use that table and I’m not going to give it up!” I replied, “Mr.",5.112661351010074
Anyone who’s so petty and pedantic at the age of fifty-four was born that way and is never going to change.,4.9271227529915755
Pim was sitting next door and that had a calming effect.,4.83961776126471
"If we were to divide it fairly, you’d have the entire morning and I’d have the entire afternoon!",4.532628560417388
"Besides, Father sometimes likes to sit at the desk during the afternoon.",4.524033095519336
"“When you first came here,” I said, “we agreed that the room was to be shared by the two of us.",4.364193509831644
"But Father protested strongly, since he himself had heard me say nothing of the kind.",3.832701383715005
“No.” Just plain “No!” I was incensed and wasn’t about to let myself be put off like that.,3.55246111030449
"I have to finish the task I’ve set for myself; otherwise, there’s no point in starting.",3.490299169925834
Maybe I should ask Mr. van Daan to build me a cubbyhole in the attic.,3.478030224814556
What do you think the learned gentleman’s reply was?,3.2467732139454877
“You have no business talking about your rights to the room.,2.874122807021579
"For one fleeting moment I thought, “Him and his lies.",2.7660633654209743
You’re not the only one who can’t find a quiet place to work.,2.6127554563524216
"No one else matters, as long as you get your way.",2.4893763388481283
Reading and knitting don’t count either.,2.116878292036331
"Besides, you aren’t serious about your studies.",2.0515532018885803
Mythology—what kind of work is that?,1.814816097685251
"I asked him the reason for his “No,” but this didn’t get me anywhere.",1.7734771607741109
"I began, “Mr.",1.5779455255901593
You’re shamefully self-centered.,1.57722360367722
I’ve never seen such a child.,1.2079999904538898
You’re always looking for a fight.,1.125799924144243
Where am I supposed to go?,0.9526660683154152
