sentence,tf-idf-sum
"Don’t think of me as a fourteen-year-old, since all these troubles have made me older; I won’t regret my actions, I’ll behave the way I think I should!",19.362084077205548
"I know I’m an independent person, and I don’t feel I need to account to you for my actions.",17.698830114891553
"If only you knew how much I used to cry at night, how unhappy and despondent I was, how lonely I felt, you’d understand my wanting to go upstairs!",16.915728682884033
"You’re disappointed in me, you expected more restraint from me, you no doubt want me to act the way a fourteen-year-old is supposed to.",16.711662184874413
I’ve struggled long and hard and shed many tears to become as independent as I am now.,13.55861624394443
"I don’t need a mother anymore, and I’ve emerged from the struggle a stronger person.",12.7330206558695
"Now that it’s over, now that I know the battle has been won, I want to go my own way, to follow the path that seems right to me.",12.275753704660127
"I’ve never complained or dropped my mask, nothing of the kind, and now…now the battle is over.",12.210028512796814
"When I was having problems, everyone—and that includes you—closed their eyes and ears and didn’t help me.",10.721878910036681
I’ve now reached the point where I don’t need the support of Mother or anyone else.,9.000402636273845
"You’ll either have to forbid it, or trust me through thick and thin.",8.989523571281966
"Here’s more or less what I’d like to say: I think you expect an explanation from me, Father, so I’ll give you one.",8.89054361639274
After our talk on Sunday he thought I’d stop going upstairs every evening.,8.378481415690542
Gentle persuasion won’t keep me from going upstairs.,8.26094747235032
I was overconfident to keep from having to listen to the voice inside me.,7.2424283302528565
"Since we’ve been here, from July 1942 until a few weeks ago, I haven’t had an easy time.",7.184913013358169
"I’m independent, in both body and mind.",7.080172370061586
Talking about it was bad enough—why does he have to make me feel bad too!,6.644040343939418
"I’ve been putting on an act for the last year and a half, day in, day out.",6.556463452189849
"On the contrary, all I ever got were admonitions not to be so noisy.",5.980031808593399
I was noisy only to keep myself from being miserable all the time.,5.6017142778342395
"You can laugh and refuse to believe me, but I don’t care.",5.561136421930154
I’m only telling you this because I don’t want you to think I’m doing things behind your back.,5.26855852224233
"But there’s only one person I’m accountable to, and that’s me.",5.16165015102912
It didn’t happen overnight.,3.4103582753800206
Father’s unhappy with me.,3.3308653798643038
He won’t have any of that “Knutscherei”* going on.,3.077868437871447
Margot gave me some good advice.,2.933536404481588
"Whatever you do, just leave me alone!",2.9128968146431484
I can’t stand that word.,2.878975785591127
I’ll have a word with him today.,2.16476459095444
But that’s where you’re wrong!,1.018624645921402
I’ve won!,0.0
