sentence,tf-idf-sum
"I’ll have to talk to your father about that.” He’s also not allowed to sit in Mr. Kugler’s office anymore on Saturday afternoons or Sundays, because the manager of Keg’s might hear him if he happens to be next door.",23.26007609227268
"Mr. van Daan was furious, and Father went downstairs to talk to Dussel, who came up with some flimsy excuse, but even Father didn’t fall for it this time.",19.9858794429356
"The windows may be opened only in the morning when the lights go on in Mr. Kugler’s office, and they can no longer be propped open with a stick at night.",19.295551124609933
"For the last ten days Dussel hasn’t been on speaking terms with Mr. van Daan, and all because of the new security measures since the break-in.",17.761238078553916
"Peter and Mr. van Daan make the last round every night at nine-thirty, and after that no one may go downstairs.",15.516925303279915
Now Father’s keeping his dealings with Dussel to a minimum because Dussel insulted him.,12.34006905753367
"He says he’d rather live without food than without air, and that they simply must figure out a way to keep the windows open.",12.189357917757478
"I’ve written an amusing story called “Blurry the Explorer,” which was a big hit with my three listeners.",11.276988449267165
"I replied that we never discussed matters of this sort with Mr. Kugler, only within the group.",10.883653160580996
"How can you celebrate your birthday when you’ve got the sulks, how can you accept gifts from people you won’t even talk to?",10.189908688723396
We can’t flush the toilet anymore after eight at night or after eight in the morning.,8.902232970238355
"He claims that Mr. van Daan bawled him out, but he has only himself to blame.",8.699097341225487
One of these was that he’s no longer allowed to go downstairs in the evenings.,7.588811496144679
This last measure is the reason for Dussel’s sulking.,7.221359551647402
Dussel promptly went and sat there anyway.,7.193478220450181
"He insisted on a kiss, and called me his El Dorado.",7.093740796637812
And to think that that miserable man has his birthday next week.,5.903086453346428
"“I’ll have to speak to Mr. Kugler about this,” he said to me.",5.7502443265647365
"Not one of us knows what he said, but it must have been pretty awful.",4.789733491574473
"I still have a bad cold and have passed it on to Margot, as well as Mother and Father.",4.604250341497054
“Everything’s always happening behind my back.,4.4307670919541415
"You can’t call a person that, silly boy!",3.3683194141576394
But he’s sweet anyway!,2.58574006833598
If only Peter doesn’t get it.,1.560927943619069
